gene	bait	correlation
NP_648783	AAM29197	0.9918274171382291
NP_788518	AAM29197	-0.9912597218229715
NP_001286055	AAM29197	-0.9891443780374639
NP_524332	AAM29197	-0.9962876774529762
NP_648904	AAM29197	0.9976886001705059
NP_523451	AAM29197	0.9999007753444249
NP_648408	AAM29197	0.9984285824430672
NP_573076	AAM29197	0.9999622169614538
NP_611535	AAM29197	-0.9941247129787156
NP_731967	AAM29197	-0.9889857814768884
NP_609237	AAM29197	0.9941387484811206
NP_572162	AAM29197	-0.9975942589155559
NP_001163309	AAM29197	-0.9922658516684958
NP_001286125	AAM29197	0.9989081392618208
CAL26006	AAM29197	0.9992240731207584
NP_608608	AAM29197	0.99055636708874
NP_649412	AAM29197	0.999932526478964
NP_001260059	AAM29197	0.9925091435861225
NP_728686	AAM29197	0.9956013765294858
NP_001188593	AAM29197	0.9990028634251343
NP_524359	AAM29197	0.9981977004461999
NP_001247239	AAM29197	0.997193714803757
NP_001284756	AAM29197	-0.9952248696524605
NP_477019	AAM29197	-0.9996490775122301
NP_649519	AAM29197	-0.9999712666115559
NP_001261468	AAM29197	0.9927019222554188
NP_001262978	AAM29197	-0.9996594748597062
NP_001246491	AAM29197	0.9968673539075567
ACZ54681	AAM29197	0.9914917826947066
NP_001286048	AAM29197	-0.9978454570910736
NP_001097002	AAM29197	-0.9923601726715404
NP_536745	AAM29197	0.9991610591259845
NP_001260169	AAM29197	0.9987283187250742
NP_001163293	AAM29197	-0.992297655339126
NP_523613	AAM29197	0.9942625906894931
NP_570080	AAM29197	-0.9906196990301014
NP_723044	AAM29197	-0.9942799696066026
NP_649557	AAM29197	0.9958700915397061
NP_728468	AAM29197	0.9991822031798624
NP_524840	AAM29197	-0.9956906201862258
NP_611166	AAM29197	-0.9974624106934739
NP_001246485	AAM29197	0.9970339921769389
NP_001261067	AAM29197	0.9967109531721862
BAA05042	AAM29197	-0.9923868563020928
NP_001163095	AAM29197	0.9974338347479307
AGW25604	AAM29197	-0.9941867519509775
NP_524393	AAM29197	0.9963763249204913
NP_001262966	AAM29197	0.9988388690383382
NP_001285293	AAM29197	0.9939421786337937
NP_524429	AAM29197	-0.9991897503616712
NP_001188691	AAM29197	-0.9980055798135969
NP_610559	AAM29197	0.9996947313148049
NP_001246045	AAM29197	-0.9911782600444634
NP_001284750	AAM29197	0.9919156436238175
CAA82998	AAM29197	0.9991460893606494
NP_648343	AAM29197	-0.9912695200943819
NP_001259963	AAM29197	0.9994905783331801
NP_572260	AAM29197	-0.9999247691823668
NP_001261954	AAM29197	0.9955334397105603
NP_001245905	AAM29197	-0.9942384971530698
NP_730651	AAM29197	-0.9961975231176163
NP_001245591	AAM29197	0.9930586259536182
NP_001027412	AAM29197	0.9994652529228018
NP_001287055	AAM29197	-0.9985062768005819
NP_524013	AAM29197	-0.9982208194126194
NP_001285895	AAM29197	-0.9998146279695082
NP_647972	AAM29197	-0.9908737779987239
ACH92188	AAM29197	-0.9937717266606906
NP_649570	AAM29197	-0.996441218502192
NP_572169	AAM29197	-0.9915586520986368
NP_729798	AAM29197	-0.9942688847704347
NP_511080	AAM29197	-0.9998912448699732
NP_730935	AAM29197	-0.9990493982407148
NP_647765	AAM29197	0.9939207956151307
NP_611651	AAM29197	0.9995711842748665
NP_572168	AAM29197	-0.9974258658468617
NP_001188916	AAM29197	0.9950616334671843
NP_608830	AAM29197	0.9971939300346098
NP_001263082	AAM29197	0.9953916107448699
NP_001036695	AAM29197	-0.9998838860967733
NP_730035	AAM29197	-0.9997104527350033
NP_649539	AAM29197	-0.9996867622965282
NP_001262699	AAM29197	-0.9974652729944227
NP_476902	AAM29197	-0.9996306111394676
NP_611840	AAM29197	0.9965883879908237
NP_001286342	AAM29197	0.9957217950906193
NP_001286566	AAM29197	0.9956673504837034
NP_724244	AAM29197	0.9959329571038228
NP_001262598	AAM29197	-0.9999849869856785
NP_650975	AAM29197	-0.9999192091828945
NP_573225	AAM29197	0.9969849952413011
NP_001259437	AAM29197	-0.9977421772084675
NP_647670	AAM29197	0.9956247782358749
NP_001262358	AAM29197	-0.9917938621166588
ADZ99413	AAM29197	0.9990959594442911
NP_001247343	AAM29197	-0.9908088014061681
NP_001261931	AAM29197	-0.9982614409985069
NP_001285026	AAM29197	0.9980446111970255
NP_523837	AAM29197	-0.9901473534031423
NP_001033852	AAM29197	0.9991212649874998
NP_610617	AAM29197	-0.9952178077765425
NP_648603	AAM29197	-0.9901888862699738
NP_573324	AAM29197	-0.9999942400057295
NP_001303433	AAM29197	0.9939851942416523
NP_001246698	AAM29197	-0.9994025321090481
NP_609500	AAM29197	0.9995796085755533
NP_726062	NP_001259808	0.9926990056153404
NP_610167	NP_001259808	-0.9989910269789889
NP_648780	NP_001259808	-0.9995676775500693
NP_608836	NP_001259808	0.9946499766648645
NP_649212	NP_001259808	0.9913199580536596
NP_611051	NP_001259808	0.9940157974288067
NP_722721	NP_001259808	0.9987882521802859
NP_610604	NP_001259808	-0.9998017061450319
NP_722922	NP_001259808	-0.9996927037539807
NP_610705	NP_001259808	0.9978103563845778
NP_650991	NP_001259808	0.9926496379936932
NP_001260900	NP_001259808	0.9996299710820719
NP_650686	NP_001259808	0.99942206918437
NP_729234	NP_001259808	-0.9989404509642625
NP_477098	NP_001259808	0.9986702110636767
P41572	NP_001259808	0.9997405463750029
NP_001261752	NP_001259808	0.9959820895171189
NP_570023	NP_001259808	-0.9950531357232039
NP_572549	NP_001259808	0.9992845835644495
NP_001286717	NP_001259808	-0.999999908883691
NP_648352	NP_001259808	-0.9923787378055805
NP_651066	NP_001259808	0.9999989896253975
NP_609711	NP_001259808	0.9953965847410035
NP_650124	NP_001259808	0.9968951629001134
NP_001285326	NP_001259808	0.9995069320219928
NP_542446	NP_001259808	0.9922932883364314
NP_001285698	NP_001259808	0.999058255392959
NP_569961	NP_001259808	0.9953594808754519
NP_572307	NP_001259808	0.9999887665764622
NP_610019	NP_001259808	0.9985024042655396
NP_651116	NP_001259808	-0.9996818909525796
NP_573128	NP_001259808	-0.9957765218360166
NP_609238	NP_001259808	0.9989291708756397
NP_001260473	NP_001259808	-0.9913529026818085
NP_511170	NP_001259808	-0.9946113784202961
NP_652145	NP_001259808	0.9989465248862626
NP_001285048	NP_001259808	-0.9971514834848165
NP_001262696	NP_001259808	-0.9918454209393774
NP_001285302	NP_001259808	-0.996678309659563
NP_572236	NP_001259808	0.9982425117525506
NP_610470	NP_001259808	0.9944198772578826
NP_608573	NP_001259808	0.997856737173509
NP_650694	NP_001259808	0.9942958783160935
Q8MKW7	NP_001259808	0.9999999599063527
NP_726025	NP_001259808	0.994339323765042
NP_611351	NP_001259808	-0.9999996349667807
NP_572217	NP_001259808	-0.9933842290133448
NP_001260310	NP_001259808	0.9932159340828853
NP_610807	NP_001259808	0.9979356897623691
NP_001262542	NP_001259808	0.9938995538651303
NP_612019	NP_001259808	0.9951980628003712
NP_001287339	NP_001259808	-0.9981968189692136
NP_001287413	NP_001259808	0.9996488275485517
NP_001285915	NP_001259808	0.9973243587586393
NP_611439	NP_001259808	-0.9926091476166184
NP_524219	NP_001259808	0.9970919308038045
NP_476593	NP_001259808	0.9969063512329868
NP_651655	NP_001259808	0.9985849874769757
NP_524048	NP_001259808	-0.9991610484200188
NP_523422	NP_001259808	-0.9946956664667567
NP_648550	NP_001259808	0.9940965257853434
NP_001261638	NP_001259808	-0.9911513248744228
NP_524900	NP_001259808	-0.9960847512555443
NP_610526	NP_001259808	0.9998180341820544
NP_572861	NP_001259808	0.998575057027358
NP_609648	NP_001259808	0.9983255703957601
NP_524480	NP_001259808	0.9999732426239701
NP_729825	NP_001259808	0.9996247042386063
NP_651709	NP_001259808	0.9934583847186481
NP_523544	NP_001259808	-0.9975600316195524
NP_651095	NP_001259808	-0.9992857765343136
NP_608363	NP_001259808	0.9991002948695749
NP_001284754	NP_001259808	-0.9997751970087257
NP_001260220	NP_001259808	0.999111612245845
NP_001285737	NP_001259808	-0.9949848101868495
NP_001263061	NP_001259808	-0.9991144268757836
NP_001262556	NP_001259808	0.9939044739283049
NP_733334	NP_001259808	0.9995746913034113
NP_647831	NP_001259808	0.9936995616286356
NP_001284902	NP_001259808	-0.9968173978347648
NP_647637	NP_001259808	-0.9991922027976978
NP_523813	NP_001259808	0.9999996578375627
NP_476848	NP_001259808	-0.9978464378427131
NP_001285826	NP_001259808	0.9924104522879906
NP_610724	NP_001259808	-0.9977273808549774
NP_523785	NP_001259808	0.9974158961884958
NP_609495	NP_001259808	0.9977810581914931
NP_476735	NP_001259808	0.9989239175300078
NP_001262451	NP_001259808	0.9981655509814669
NP_001369048	NP_001259808	-0.998897256222409
NP_001261471	NP_001259808	0.9999602846946591
NP_001284785	NP_001259808	0.9943414959892175
NP_001262697	NP_001259808	0.990651089175954
NP_651895	NP_001259808	0.9989139602890652
NP_722456	NP_001259808	-0.9912088153393437
NP_523411	NP_001259808	0.9999699606462789
NP_728237	NP_001259808	0.9960287316983802
NP_477170	NP_001259808	0.9990230635642424
NP_651684	NP_001259808	0.9920579463218753
NP_729306	NP_001259808	-0.9996100657040631
NP_523817	NP_001259808	0.9942429674544581
NP_477219	NP_001259808	0.9972150302904774
NP_001261393	NP_001259808	-0.9968383014783196
NP_001261972	NP_001259808	-0.9950929779357146
NP_609362	NP_001259808	-0.9888491693449442
NP_647633	NP_001259808	-0.9908507132882314
NP_001261628	NP_001259808	0.9987146183023793
NP_524319	NP_001259808	0.994491492755517
NP_727976	NP_001259808	-0.9899977381641848
NP_729681	NP_001259808	0.9970431354088053
NP_477023	NP_001259808	-0.9962300976459048
NP_651596	NP_001259808	-0.9999192461097096
NP_647717	NP_001259808	0.9932107385657557
NP_511074	NP_001259808	0.9993549314603333
NP_001286891	NP_001259808	0.999430142522621
NP_649157	NP_001259808	-0.9936951475562377
NP_608779	NP_001259808	-0.9962686200479738
NP_648582	NP_001259808	0.9953557093017351
NP_524939	NP_001259808	0.9956533488665223
NP_611045	NP_001259808	0.9985863932873223
NP_608336	NP_001259808	0.9981949557976233
NP_523957	NP_001259808	-0.9946730511124909
NP_651363	NP_001259808	0.9980034223803894
NP_001285565	NP_001259808	0.9997439611710648
NP_649850	NP_001259808	-0.9974259980548214
NP_647991	NP_001259808	0.9942626690052373
NP_610712	NP_001259808	0.9998262277953355
NP_524758	NP_001259808	0.9957101313999103
NP_650063	AAN71357	-0.998177390987406
NP_001259531	AAN71357	0.9999585243251774
NP_730244	AAN71357	0.9992167583588871
NP_651456	AAN71357	-0.9975618791779663
AAO39618	AAN71357	0.9977624813868068
NP_573024	AAN71357	0.998987953613368
NP_477454	AAN71357	-0.9955037331355422
NP_001163512	AAN71357	-0.9991963999522149
NP_511096	AAN71357	-0.9999558658611877
NP_001163564	AAN71357	0.9984276867378258
NP_001286827	AAN71357	-0.998809628727126
NP_001246637	AAN71357	-0.9944489948944689
NP_730632	AAN71357	0.9989265615305628
NP_001285717	AAN71357	-0.9981057342380206
NP_611335	AAN71357	0.9995250708769244
NP_477385	AAN71357	0.9918568453819538
NP_001285543	AAN71357	-0.9999979227960453
NP_648417	AAN71357	-0.9986967450255948
NP_001246465	AAN71357	-0.9966910043937114
NP_572197	AAN71357	0.9996371807034041
NP_001262519	AAN71357	-0.9922077780628155
NP_610341	AAN71357	0.9907131485896467
NP_001285282	AAN71357	-0.9889609308105741
NP_722959	AAN71357	0.9922179111094463
NP_001369019	AAN71357	-0.9971468591137458
NP_001246384	AAN71357	0.9997630174847021
NP_650111	AAN71357	0.9905211178811285
NP_511055	AAN71357	-0.9982319344822685
NP_611382	AAN71357	-0.99851278181736
NP_001262380	AAN71357	-0.9935792887748766
NP_001036701	AAN71357	0.9986260162208419
NP_788051	AAN71357	0.9999009074540767
NP_523760	AAN71357	-0.9899589454573136
NP_001246877	AAN71357	-0.9999880158162092
NP_001260619	AAN71357	-0.9976243265083983
NP_648837	AAN71357	-0.9992506927422922
NP_001246799	AAN71357	-0.9999505428120964
NP_573096	AAN71357	0.9921425511543083
NP_001027152	AAN71357	0.9989379720732082
NP_001285515	AAN71357	0.9952229143136195
NP_647805	AAN71357	0.9986483279115265
NP_733366	AAN71357	-0.9999692074013817
NP_610599	AAN71357	0.9998788588754312
NP_001334731	AAN71357	-0.9971206058566697
NP_651217	AAN71357	-0.9939505732489895
NP_647775	AAN71357	-0.9899613390895526
NP_611750	AAN71357	0.9943095795926177
NP_477332	AAN71357	0.9932668872890288
NP_724003	AAN71357	0.9993439098754123
NP_001137630	AAN71357	0.9958500516279425
NP_620471	AAN71357	0.9912740660393126
NP_649156	AAN71357	0.9985763867092021
NP_001261766	AAN71357	0.9922323908219645
NP_572160	AAN71357	-0.9945383415182998
AKD42955	AAN71357	-0.9934377363752436
NP_649476	AAN71357	0.9976410196208648
CAL26308	AAN71357	0.9957263178510417
NP_524463	AAN71357	0.9929589195220847
NP_001303491	AAN71357	-0.9996602824438447
NP_572488	AAN71357	-0.9933241380813266
NP_995833	AAN71357	-0.9981569513339275
NP_001259984	AAN71357	-0.9998367190403346
NP_001285719	AAN71357	0.9920819073223285
NP_609670	AAN71357	0.9938690606103304
NP_649580	AAN71357	0.9999982452406215
NP_652032	AAN71357	0.9946198813833006
NP_001287070	AAN71357	0.9983933061024137
NP_001163313	AAN71357	0.9986487924451551
NP_001261248	AAN71357	0.9918930824312827
NP_001261083	AAN71357	-0.9998881856418457
NP_730984	AAN71357	0.9982678527196395
NP_001137610	AAN71357	0.9994836605746835
NP_524660	AAN71357	0.9925738631919216
NP_647985	AAN71357	-0.9980614362132472
NP_649304	AAN71357	0.9940975895493366
AAY54856	AAN71357	0.9999819829588196
NP_524427	AAN71357	0.9948587111074645
NP_523357	AAN71357	-0.9999471805673197
NP_788448	AAN71357	0.9995096255871333
NP_001096967	AAN71357	0.9948467297994525
NP_788494	AAN71357	-0.9976369926266294
NP_001259576	AAN71357	0.9990548634160685
NP_001188977	AAN71357	0.9944571155176982
NP_477118	AAN71357	0.9975658055890295
NP_477448	AAN71357	0.9981907199661907
NP_001097501	AAN71357	0.9920904666033201
NP_732013	AAN71357	0.9989903715932357
NP_651365	AAN71357	0.9930186695384179
NP_648553	AAN71357	0.9907800589317196
NP_732900	AAN71357	-0.9919069913848633
NP_001033857	AAN71357	0.9936540743642633
NP_611968	AAN71357	0.9993681893617957
NP_996404	AAN71357	0.9999995416103121
CAK95921	AAN71357	0.999847567892823
NP_524330	AAN71357	-0.9996531254532105
NP_001262599	AAN71357	-0.9992236098160051
NP_001014665	AAN71357	-0.9976347420202615
NP_001163479	AAN71357	-0.9993195741847815
NP_001260510	AAN71357	-0.9905130901484219
NP_523926	AAN71357	0.9950562590276332
NP_648776	AAN71357	0.9925497560953717
Q9VP61	AAN71357	-0.9967025756952822
NP_650583	AAN71357	0.9939711335611716
ADV19030	AAN71357	-0.9897392493502856
NP_001036548	AAN71357	0.9949414267312228
ACI97143	AAN71357	-0.995488133816698
NP_995869	AAN71357	0.9974919572147406
NP_611302	AAN71357	-0.9983302508644957
NP_001246321	AAN71357	0.9999540256299554
AAR82776	AAN71357	-0.9926818603577638
NP_650898	AAN71357	-0.9972206542623877
NP_001285190	AAN71357	0.9990275637426658
NP_651288	AAN71357	0.9994431804357629
NP_524780	AAN71357	-0.9971145517435887
NP_001262259	AAN71357	0.9992668422810397
AAR82755	AAN71357	-0.9999839712154288
NP_524836	AAN71357	-0.9912066947403408
NP_001287215	AAN71357	-0.9908883339088989
NP_611087	AAN71357	-0.9964647196082037
NP_001286545	AAN71357	0.9946211608211715
NP_001284899	AAN71357	-0.9999891975642125
NP_001262037	AAN71357	-0.9928649622434433
NP_523735	AAN71357	-0.9968586947046661
NP_001261995	AAN71357	0.9930355438246931
ADL40960	AAN71357	0.9938668875563824
NP_001286475	AAN71357	0.9978476816511506
NP_476819	AAN71357	-0.9992209378634698
NP_001262895	AAN71357	-0.9941542677307658
NP_648657	AAN71357	0.996064741851854
NP_523369	AAN71357	0.9996966689991985
NP_001259905	AAN71357	-0.9911623849373594
NP_001247286	AAN71357	-0.9969177289661216
NP_001261081	AAN71357	0.9999385466318457
NP_611735	AAN71357	0.9964029762279393
NP_650752	AAN71357	0.995086416745365
NP_572360	AAN71357	0.9925281626329091
NP_001263131	AAN71357	0.9999677794177709
NP_001260781	AAN71357	0.9975477861183121
NP_732110	AAN71357	0.9998037007148585
NP_611095	AAN71357	-0.9969845079884302
NP_001163560	AAN71357	0.9938331490943669
NP_001036470	AAN71357	-0.9910336702530398
NP_001097449	AAN71357	0.9945830860764114
NP_610020	AAN71357	0.9975272219419745
NP_001096993	AAN71357	0.992367797798979
NP_001261427	AAN71357	-0.9922345796992217
NP_524315	AAN71357	0.9991686294145874
NP_995712	AAN71357	-0.9919195649111067
NP_649974	AAN71357	-0.9961220940743518
NP_001262055	AAN71357	-0.9948978850631213
NP_001260679	AAN71357	-0.9983441765096501
NP_724982	AAN71357	0.9959148414794234
NP_611607	AAN71357	0.9983148300069
NP_724163	AAN71357	-0.9917443998516439
NP_523398	AAN71357	0.9999998533966911
NP_572422	AAN71357	0.9925291052698372
NP_572499	AAN71357	-0.9895223445838023
AET62581	AAN71357	-0.9951974322037969
NP_001356963	AAN71357	0.9986812414253525
NP_001285059	AAN71357	0.9989461853736245
NP_001285227	AAN71357	0.9996050208145004
NP_001247301	AAN71357	-0.9915329290866876
NP_725213	AAN71357	0.9927447226579662
ACS44723	AAN71357	0.9972925120704015
NP_573232	AAN71357	0.9999903065935828
NP_651908	AAN71357	0.999295180400785
NP_001027248	AAN71357	-0.991613530071007
NP_001246139	AAN71357	0.9910026353293088
NP_524002	AAN71357	0.991799401018926
NP_477446	AAN71357	0.9999826203050883
NP_001027352	AAN71357	-0.9911616706098332
NP_608387	AAN71357	0.9999639957822287
NP_001303417	AAN71357	-0.9998107772320315
NP_001286614	AAN71357	-0.9959786771370385
NP_651001	AAN71357	-0.9964894466991494
NP_648302	AAN71357	-0.9999970464642922
NP_542438	AAN71357	-0.9917433213517937
NP_651320	AAN71357	-0.9964392873439236
NP_001027193	AAN71357	-0.9960017048670076
NP_001261958	AAN71357	-0.9999980972972854
NP_001259991	AAN71357	-0.9979494262946911
NP_650382	AAN71357	-0.9954075555132259
NP_001286706	AAN71357	0.99694042244126
NP_001104459	AAN71357	-0.9995577431126615
NP_732312	AAN71357	-0.9994071549177036
NP_609219	AAN71357	-0.9951207947114281
NP_524421	AAN71357	-0.9926501912398081
NP_523443	AAN71357	0.999999234812778
NP_524586	AAN71357	0.9969386385075973
NP_651280	AAN71357	-0.9908152664482568
NP_612572	AAN71357	-0.9996270511746407
NP_729654	AAN71357	-0.9999233431301976
NP_001287187	AAN71357	-0.9992576444831827
NP_523420	AAN71357	0.9914638348691829
NP_001027078	AAN71357	-0.9895134536605454
NP_477156	AAN71357	0.9987150380036369
NP_001262288	AAN71357	-0.9999911341063996
NP_524380	AAN71357	-0.9997261025422639
NP_650331	AAN71357	0.9995504138102439
NP_648427	AAN71357	-0.9999912433556251
NP_001259370	AAN71357	0.9979797364345622
ADZ17402	AAN71357	-0.9969610528721929
NP_001188992	AAN71357	0.9985585077254049
NP_610615	AAN71357	-0.9924234584637953
NP_001284786	AAN71357	-0.9988419962637325
CAA48872	AAN71357	-0.9963500014654633
NP_001259397	AAN71357	-0.9995276609101953
NP_610477	AAN71357	0.9979891256195811
NP_651296	AAN71357	-0.9999965601059959
NP_608890	AAN71357	-0.9896873530093416
NP_573054	AAN71357	-0.9986336489017807
NP_648409	AAN71357	-0.9899284574350716
NP_611265	AAN71357	-0.9999543194224324
NP_648910	AAN71357	-0.9963745418333725
NP_650772	AAN71357	-0.9990477096261663
NP_001036353	AAN71357	-0.9979279364743205
NP_996103	AAN71357	0.9997918039930653
NP_001263148	AAN71357	-0.9977955692823395
NP_477414	AAN71357	-0.9973770176051787
NP_524051	AAN71357	-0.9994861731667544
NP_001097399	AAN71357	-0.9967839967315142
NP_001260713	AAN71357	0.9988290929154945
NP_001259148	AAN71357	-0.9995070036932084
NP_001247382	AAN71357	-0.9910882115438535
NP_001286442	AAN71357	-0.9996680915122156
NP_648094	AAN71357	0.9970600744326642
NP_649352	AAN71357	-0.9974493292339536
NP_611647	AAN71357	-0.9990364398173356
NP_572572	AAN71357	-0.9940963509518783
NP_001137996	AAN71357	0.9984765328769719
NP_649161	AAN71357	-0.995231927369346
AAN71657	AAN71357	-0.9928800333277155
NP_649602	AAN71357	-0.9994961081209021
NP_572998	AAN71357	-0.9999823562985288
NP_001284943	AAN71357	-0.9995393029616172
NP_001285613	AAN71357	-0.9913090460928606
NP_652037	AAN71357	-0.9895829709495332
NP_476636	AAN71357	-0.9940892045499464
NP_001261849	AAN71357	-0.9988849522110714
NP_650643	AAN71357	0.992171330332216
NP_511166	AAN71357	-0.9953800263496287
NP_476929	AAN71357	-0.9974855588034777
ACT82949	AAN71357	-0.9977688962711401
NP_001259101	AAN71357	0.9918153433669502
NP_001287008	AAN71357	0.9999809886074469
NP_788550	AAN71357	0.992933845749251
NP_573044	AAN71357	-0.9992100681404683
NP_651556	AAN71357	0.995104019617945
NP_524606	AAN71357	-0.9978411999841349
NP_001260585	AAN71357	-0.9996963044034641
NP_651191	AAN71357	-0.9960973334924316
NP_572952	AAN71357	-0.9965666106534803
NP_001014528	AAN71357	-0.9983553756546832
NP_001033899	AAN71357	-0.9956087293481573
NP_611223	AAN71357	0.990861865668586
NP_476646	AAN71357	0.9980537358609842
NP_001259308	AAN71357	0.9999787201791871
CAR93812	AAN71357	-0.9990843180858495
NP_001246283	AAN71357	0.9992544529826757
NP_001262821	AAN71357	-0.9982705538455722
NP_524358	AAN71357	-0.9895657915204209
NP_524846	AAN71357	-0.9984231408886245
NP_650540	AAN71357	0.9944915017083511
NP_524043	AAN71357	-0.9910531351485421
NP_001261630	AAN71357	0.999929935709521
NP_001027191	AAN71357	-0.993412985580606
NP_524351	AAN71357	-0.9935895701091907
AHZ64223	AAN71357	-0.9999421661908526
NP_648328	AAN71357	0.9972834804941637
NP_524011	AAN71357	-0.9935438527695725
NP_611693	AAN71357	0.9962109440710845
NP_001287236	AAN71357	-0.9906132657768285
NP_001259876	AAN71357	-0.9999231955291735
NP_725252	AAN71357	-0.9990702548838968
NP_649898	AAN71357	0.9960816244004567
NP_650774	AAN71357	-0.9938342161389077
NP_001097742	AAN71357	-0.9985371365221636
NP_523473	AAN71357	-0.9982251047621449
NP_649202	AAN71357	0.9997987745498134
NP_611604	AAN71357	0.9967263461890773
NP_001163296	AAN71357	-0.9910030500058479
ACQ66049	AAN71357	0.9929377076033848
NP_731599	AAN71357	0.9997270634238006
NP_001285018	AAN71357	-0.9925916448646662
NP_001285657	AAN71357	-0.9958180380894498
NP_729916	AAN71357	0.9999589961200722
NP_001263083	AAN71357	0.9999997906893554
NP_996031	AAN71357	0.9949576727472832
NP_732364	AAN71357	-0.9975329105733118
NP_609190	AAN71357	-0.9971557712286249
NP_001260872	AAN71357	-0.9910858312258732
NP_723994	AAN71357	0.991424260672139
NP_001285268	AAN71357	0.9981000430727904
NP_001303458	AAN71357	-0.9999936080510926
NP_650775	AAN71357	-0.9998772200268016
NP_001188899	AAN71357	-0.9959267538781786
NP_608929	AAN71357	-0.9986724643797725
CAQ53523	AAN71357	-0.9977740336081282
NP_001014617	AAN71357	-0.9947418668229507
NP_649439	AAN71357	0.9940286849929232
NP_001286407	AAN71357	0.999626627887332
NP_001246059	AAN71357	-0.9997957971123935
NP_726040	AAN71357	0.9996602803429968
NP_649527	AAN71357	-0.9986739076476123
NP_648665	AAN71357	-0.9998973548157709
NP_523893	AAN71357	0.9999999974503123
NP_650708	AAN71357	-0.9989136793319034
NP_001259880	AAN71357	0.9927415437007066
NP_727152	AAN71357	-0.9995504963326705
NP_729406	AAN71357	0.9994452420312528
NP_001261333	AAN71357	0.9989627276368603
NP_523969	AAN71357	-0.9955073137765231
NP_648756	AAN71357	0.9916185055995642
NP_611022	AAN71357	-0.9887125066119486
NP_001303375	AAN71357	0.9998278722499739
NP_524103	AAN71357	-0.9948798480842405
NP_730051	AAN71357	-0.9989820289285842
NP_610296	AAN71357	0.9999169530529262
NP_001104479	AAN71357	-0.9997347448015145
NP_001260668	AAN71357	-0.9985331043061252
NP_524022	AAN71357	-0.9991964297212576
NP_001285787	AAN71357	-0.9944099393376895
NP_609228	AAN71357	-0.9996194313851202
NP_572273	NP_001246992	-0.993408695690624
NP_611273	NP_001246992	-0.9978269192173331
NP_650442	NP_001246992	0.9905557976007144
NP_650121	NP_001246992	0.9922862713569638
NP_523767	NP_001246992	0.9943177422960642
NP_001261794	NP_001246992	-0.9930065023381494
NP_001287386	NP_001246992	0.9924458893505546
NP_001263095	NP_001246992	0.9938381733786884
NP_524199	NP_001246992	-0.9999689756035989
NP_001287227	NP_001246992	-0.9978761799887924
NP_001262285	NP_001246992	0.994577186836662
NP_996026	NP_001246992	-0.9937659049937247
NP_724594	NP_001246992	0.9983616443442058
NP_608619	NP_001246992	-0.9959580044978098
NP_001285269	NP_001246992	0.9961696414553688
NP_609378	NP_001246992	0.9930558752827757
NP_650648	NP_001246992	0.9945184822690714
NP_609537	NP_001246992	0.9966417482928979
NP_610431	NP_001246992	0.9992560209890081
NP_477462	NP_001246992	0.9936618025604206
NP_001284767	NP_001246992	-0.9909789973357541
NP_651094	NP_001246992	0.9999939595947631
NP_001259537	NP_001246992	-0.9989262573211374
NP_001259486	NP_001246992	-0.999625012324373
NP_727980	NP_001246992	-0.9919139130182983
NP_727311	NP_001246992	0.9929490026296706
NP_001247400	NP_001246992	0.9994129184578834
NP_611832	NP_001246992	-0.9999160384732444
NP_001284912	NP_001246992	-0.9963471579159041
NP_995691	NP_001246992	-0.9957581011775012
NP_001259829	NP_001246992	0.997340122960573
NP_001262932	NP_001246992	-0.9999969604429461
NP_001260215	NP_001246992	0.9992555668190811
NP_569850	NP_001246992	0.9924516802962944
NP_610504	NP_001246992	0.9999358772260654
NP_001259925	NP_001246992	-0.998837548157472
NP_649069	NP_001246992	-0.9982193489994298
NP_651356	NP_001246992	0.9955444372280645
NP_001303371	NP_001246992	-0.9975685870069914
NP_001260824	NP_001246992	-0.9991352981080467
NP_001261257	NP_001246992	-0.9997828552657976
NP_650724	NP_001246992	0.9923008499640622
NP_001259536	NP_001246992	-0.9988589792125067
NP_650428	NP_001246992	-0.9959362678481969
NP_001285224	NP_001246992	-0.9919730957016265
NP_524785	NP_001246992	-0.9993614346426872
NP_001259908	NP_001246992	-0.9984696917146854
NP_001261745	NP_001246992	-0.9906901242938778
NP_523388	NP_001246992	-0.9993922356017998
NP_726351	NP_001246992	-0.9996606502303969
NP_609299	NP_001246992	0.9999874075731399
NP_477378	NP_001246992	0.9913340854911038
NP_728162	NP_001246992	0.9999724605119471
NP_729220	NP_001246992	0.9996718234724317
NP_001369025	NP_001246992	0.9985839408447095
NP_524493	NP_001246992	0.9956118946656185
NP_001259548	NP_001246992	0.9990708175189507
NP_610953	NP_001246992	-0.9992853395113122
NP_001259129	NP_001246992	-0.999671691971611
NP_524274	NP_001246992	-0.9978667253448243
NP_725103	NP_001246992	-0.9992943712184652
NP_001262947	NP_001246992	-0.9999145007859652
NP_611306	NP_001246992	0.9998274248103531
NP_001259742	NP_001246992	0.9995768317796392
NP_651340	NP_001246992	-0.9979994188920615
NP_476594	NP_001246992	0.9999614398845623
NP_476980	NP_001246992	-0.9964729119960367
NP_524182	NP_001246992	-0.9935756784887813
NP_650918	NP_001246992	-0.9958268983603583
NP_523528	NP_001246992	0.9963272140717054
NP_611608	NP_001246992	0.9998191089255289
NP_524471	NP_001246992	-0.9993659663096034
NP_609075	NP_001246992	0.9999985841274664
NP_001259979	NP_001246992	-0.9990608181556048
NP_524214	NP_001246992	-0.9956621832581216
