	AAO41419	NP_610117	NP_001285543	NP_477153	AAM29197	NP_001259808	AAN71357	NP_001246992	NP_001287347
NP_536791	0.958053721827895	-0.5235208544578006	0.6773979159325778	-0.29607084689854823	-0.8188501583697688	0.9734592065538094	-0.6788958690325098	0.025844145019209182	0.9503366114203006
NP_788610	-0.025390329628869085	-0.9594626517677627	0.8874800489489286	-0.9993768344446782	0.33925063517270104	0.47606813603696	-0.886538892554278	0.9714746916412184	-0.05118707063739891
NP_001284913	-0.7169066565075635	0.8582012151257297	-0.9408046586953687	0.7042409158981573	0.46056179515090395	-0.9689446012930214	0.9414935628167752	-0.4852280630079721	-0.6986713729021422
AAM50097	-0.9957210470310984	0.16698596049070813	-0.35322244445583134	-0.0825357828761535	0.9740785366407301	-0.8172847332440529	0.35512856020532324	0.34980148321338794	-0.9977746744603229
NP_610876	0.008409811558513966	-0.9684396161748133	0.902548063091998	-0.999998871578503	0.3072645695166237	0.5055171286530022	-0.9016685463147429	0.9629051015784523	-0.017405601568453714
NP_788051	-0.45259337736756566	0.9781646242459794	-0.9998701372500609	0.8961593271747218	0.14839428136116858	-0.8367072418733237	0.9999009074540767	-0.7421735154277683	-0.42942420393088254
NP_001261818	0.6588579653735924	-0.8965023126767248	0.9648972929495534	-0.758761023419936	-0.3881031393693657	0.9460665140196168	-0.9654305853717532	0.553598804348254	0.6392197464709339
ACP44290	0.22525458401982268	-0.9994519288350528	0.9744918025069162	-0.9764848065039583	0.09338651657652916	0.6807423889838375	-0.9740323511833638	0.8813796627175559	0.20002940916678433
NP_523760	0.5625143409347063	-0.943714544052469	0.9896687739814684	-0.8323225694182137	-0.27317943845173437	0.8996621533967095	-0.9899589454573136	0.6507375183055515	0.5409845979860531
NP_001189267	-0.6769253616941917	-0.5370238550030497	0.36502871211932286	-0.7293058039855208	0.8744517347053875	-0.22018689573083036	-0.36313036433106416	0.8875667818136658	-0.6956998806237057
NP_477394	-0.9981050334200884	0.1974359772061668	-0.3820219105017481	-0.051636993756145444	0.9666068766707684	-0.8347358300261861	0.38390475887823045	0.3206251249218235	-0.9993608306463847
NP_572740	0.6980844171369297	0.5122166898120045	-0.3377471325602518	0.7090608586483367	-0.8882152684818438	0.2485154865165623	0.33582796863955194	-0.8737670563775177	0.7163346804161267
NP_001188572	0.7558127066232956	0.4381935666771756	-0.25741548618502963	0.6472640650909101	-0.9236973778402919	0.3290742997046711	0.25544540293814266	-0.8297832222986619	0.7724632334003663
NP_001260058	-0.1946564947626965	0.9979266088355977	-0.9669919359927424	0.9827527292015065	-0.1244960205548617	-0.6574869243774475	0.966470570748705	-0.895730641596067	-0.16927188147869915
NP_570062	0.9313617771005464	0.11211095784721999	0.08080609433198079	0.354845527567974	-0.9986517375713727	0.6261175776898128	-0.08283749653863905	-0.5951708595113506	0.9404500019224027
NP_001246877	0.444386503113584	-0.9800317098450191	0.9999759599761261	-0.9001959242401193	-0.13930763174751248	0.8316434132838578	-0.9999880158162092	0.7482961131763398	0.42111376054608235
NP_001162767	-0.9507847373622891	-0.054696383915795524	-0.13807521120273028	-0.30041276939622846	0.9999838145867584	-0.6699841630060323	0.14009363706911357	0.5479024728686495	-0.9584662895469206
NP_001260619	0.5008125015259227	-0.965295622772846	0.9974818421091557	-0.8704773440394614	-0.20240203942631216	0.8654803771791076	-0.9976243265083983	0.7043037389796512	0.47830257350344535
AAM11409	-0.1366621438339671	0.9924176813749741	-0.9503417374711218	0.9919236501119498	-0.18260560079620114	-0.612059653121221	0.9497054477183925	-0.9203161600966463	-0.11104527085933608
NP_648837	0.4744225267954738	-0.972748080552041	0.9991697278243423	-0.8849565044132672	-0.1727104388062194	0.8499441156039429	-0.9992506927422922	0.7254384432766163	0.4515408634636795
NP_524999	0.8250477171375162	0.333671682850302	-0.14642600920028281	0.5568574075421145	-0.9611155039714478	0.433808408455832	0.14440943849661775	-0.761307268865889	0.839359059713616
NP_611175	0.15039270587558773	-0.9940274189484758	0.9545679373124063	-0.9900684669642158	0.16894741355027254	0.6229723726602934	-0.953958573825443	0.9148004608047757	0.12482266204178853
NP_001356982	0.21381488648877792	-0.9989950626720491	0.9717933229651283	-0.9789455455519227	0.10505441465088576	0.6721063492347997	-0.9713106188745909	0.8868583259973819	0.18852707300259175
NP_523932	0.5844251339867073	-0.9345309476294541	0.9854803446711634	-0.8172006095395324	-0.2988089262250801	0.9110166329103988	-0.9858243686947739	0.6301975930335306	0.5632840665366378
NP_610311	-0.20284215317659735	0.9984293670452474	-0.9690864092910624	0.9811739214601907	-0.11620444378573579	-0.6637570996222562	0.9685815196673695	-0.891986027901175	-0.17749766334477632
NP_001034015	-0.9878122378037407	0.10384071638208606	-0.2929107389817623	-0.1458513251293771	0.986509939301033	-0.7789184769349591	0.2948589685263573	0.4087672116914511	-0.9915009544998701
NP_001246799	0.43104263249740793	-0.9828747456316675	0.9999687368745492	-0.9065597418512795	-0.1245961785839856	0.8233105663451054	-0.9999505428120964	0.75805858199753	0.4076066414195481
NP_523830	-0.2979993343518268	0.9991062411207646	-0.9886272753849294	0.9574729620016519	-0.018130048158937713	-0.7339825442945519	0.988318698640213	-0.8432940241974195	-0.273259319675056
NP_001259407	-0.3064055670560197	0.9986946388153212	-0.9899150144295887	0.9548913982531404	-0.009312314612560034	-0.7399432354744521	0.9896242166479745	-0.8385217208985183	-0.28173154470806655
NP_647620	0.6090248103647491	0.6096761412442898	-0.4461067582686363	0.7870755365152178	-0.8280146748912207	0.13286514472457692	0.4442816521860072	-0.9249040128839786	0.6292958948543845
NP_001260990	-0.12513780085166729	0.9909218907216676	-0.9466599915363109	0.9933310008133949	-0.19402198843375465	-0.6028257713656433	0.9460012360338009	-0.9248010701229746	-0.09948548879183695
NP_648990	0.9995387882242402	-0.22792035559298124	0.41066449520048365	0.020458976369803532	-0.9581424384443971	0.8515068639656846	-0.4125220777559364	-0.290921461250873	0.9999896205261734
NP_651400	-0.8833376678270912	-0.22558822109333346	0.03429861056161012	-0.45995850767394364	0.9860656713439812	-0.5323416713709997	-0.032261503141739166	0.6835956896238781	-0.8951430768925346
NP_724594	-0.20607957773652988	-0.8925260787968731	0.7893037198423155	-0.9764444983776145	0.5040606193940785	0.3088697626596956	-0.7880505977163887	0.9983616443442058	-0.23127034938722021
NP_001261596	-0.013744144414227305	-0.96268044398623	0.8927878760522271	-0.9997201917310169	0.32827018722499307	0.486279378876414	-0.891867842740619	0.968646487778214	-0.03955064992392969
NP_651480	-0.24478526092861222	0.9999152973506011	-0.9788043044373269	0.9719560057120027	-0.07336294044715766	-0.6953232019007627	0.9783848451590955	-0.8717098501692501	-0.2196754854742987
AAL39701	0.9823050754408726	-0.07185150219836593	0.26205876775252074	0.17754201423051633	-0.9912575893013187	0.75838031666398	-0.26402522639449344	-0.4378605850371565	0.9868123066431769
AEB39622	0.2698398241392584	-0.9999166309455693	0.9837848035109509	-0.9655325802044755	0.047482576124278385	0.7137221188991787	-0.9834171965706167	0.858712739577042	0.2448939301669258
NP_608619	0.34736396199085684	0.816731654478325	-0.6907186930145153	0.9342412389966965	-0.6252764085397599	-0.16604018725378658	0.68924336219782	-0.9959580044978098	0.3714543372821069
P41572	0.8554633945316175	-0.7205985542024628	0.8403380988324234	-0.5263172204308773	-0.6485804095842717	0.9997405463750029	-0.8414412044982885	0.2759078678936739	0.8418104570478078
NP_001014529	-0.3682703517740298	-0.8036089653635887	0.6743566395834028	-0.9260227679986899	0.6425909840775259	0.14392182172238602	-0.6728501939609512	0.9936975368729326	-0.3921469518889346
NP_573096	-0.3241870626252148	0.9975622918820312	-0.9923954991671272	0.9491598749028843	0.009424995944514705	-0.7524168040604772	0.9921425511543083	-0.8281656078520847	-0.2996596230033514
CAA41556	0.9932424526300326	-0.3677923828264087	0.5395270814227189	-0.12589722016315832	-0.9060054636087802	0.9190033538709123	-0.5412420902111825	-0.14795205531590774	0.9899156171993655
NP_001027152	-0.3981525496287201	0.9888920783740094	-0.9990298092657192	0.9212206532376686	0.08865831969172049	-0.8022611318116403	0.9989379720732082	-0.7811321884089469	-0.3743406341446758
NP_001247313	-0.7241151813487535	-0.4800676780770977	0.3026677213113836	-0.6824677282691326	0.9046159031983325	-0.28420706517347594	-0.30072445830681704	0.8551618341504726	-0.741676935087687
NP_001286785	-0.2502797743935472	0.9999730280720538	-0.9799499684757526	0.9706067742051249	-0.06770606635581415	-0.6993877354708214	0.97954182731751	-0.8689169278266579	-0.22520440408228806
NP_996490	-0.4869377646260102	-0.7186799950056969	0.5717691553230915	-0.8685672196755043	0.7374638217227513	0.012990582389873436	-0.5700957696545491	0.9704365936667985	-0.5093219830864433
NP_001261752	0.9081726760018746	-0.6382419250864305	0.7742023174685999	-0.4275770055727455	-0.7298966148732055	0.9959820895171189	-0.7754907863560416	0.16630500066737908	0.897064619669056
NP_570023	-0.8132507129845397	0.7716259703153777	-0.8794163985515918	0.589945839451872	0.5883280560087136	-0.9950531357232039	0.8803848806330529	-0.3487737263726766	-0.7979584809986062
4CY3_A	0.9655567386392746	-0.49994523454384737	0.656958165845984	-0.26975043427877815	-0.8342921101037928	0.9668129372818546	-0.6584934819829632	-0.0015955625906469378	0.9585185038627354
NP_610875	0.17000937400988692	-0.99599980891734	0.9603012738841755	-0.9870791726031614	0.14932732600764348	0.6383944046673141	-0.9597306828295034	0.9065932316320396	0.14451498088564374
NP_650854	-0.12321872158027218	0.9906600262147568	-0.9460350046508162	0.9935521339984005	-0.1959189212578654	-0.6012815194701625	0.9453725198983794	-0.9255351510569518	-0.09756084944946601
NP_001287463	0.14553197216178818	-0.9934790563389846	0.953091825395976	-0.9907474636891962	0.17378953964803687	0.6191202633956869	-0.9524729098755427	0.916774536390694	0.11994477613493763
NP_524923	-0.28885203314597147	0.9994649559078918	-0.9871430610745627	0.9601898310613967	-0.02769603431437925	-0.727450397310159	0.9868152206140394	-0.8483979742896782	-0.26404259058180735
NP_001262182	0.013581065586855161	0.9627245710627526	-0.8928613343473444	0.9997240363530128	-0.32811612685073505	-0.4864218845425825	0.8919415976795375	-0.9686059553015338	0.03938768295842763
NP_001285509	-0.8569418536249372	-0.2774854253871626	0.08782103661292909	-0.5068937446632169	0.9757307611761716	-0.4861995709204643	-0.08579049397286762	0.7217358263895428	-0.8699609277128507
NP_001097361	-0.9143972843112417	-0.15582825338992642	-0.03676725690643981	-0.3957345736328824	0.9953904891767736	-0.5911188265326778	0.03880403780445944	0.630034002669383	-0.9245423635058534
NP_572549	0.8852604172432529	-0.6772780064777391	0.8059615544820292	-0.4738475601293687	-0.6934933150552235	0.9992845835644495	-0.807166450234355	0.21718086609263962	0.8729596683870083
NP_649785	0.4362890787139537	0.7571976168141448	-0.6176653544035531	0.8954378440881574	-0.6977111762400965	-0.0700435011754572	0.6160611194086256	-0.9826308116677148	0.4593708743021758
NP_001285515	-0.3502229912940116	0.9952510984550285	-0.9954198371784696	0.9400917587021834	0.03707354653811576	-0.7703439910698948	0.9952229143136195	-0.8123496298582114	-0.3259276293874415
NP_001286348	0.9414229740633576	0.08355952919865206	0.10936516938899835	0.3278801117178583	-0.9997298741894435	0.648227313860467	-0.11139095155696958	-0.5718737709546694	0.9498143140805236
NP_477225	-0.2524444993796455	0.9999869535274365	-0.9803931324932617	0.970066078521149	-0.06547449736401309	-0.7009845305322213	0.9799894586088397	-0.8678077654348886	-0.2273829195786302
NP_572382	0.801486950771044	0.371574961883739	-0.1863673641138411	0.5900385253836102	-0.9491436409383504	0.39696363055018513	0.18436445119841224	-0.7869412460340782	0.8166566793636117
NP_001285107	-0.02364299416327342	-0.9599537957541691	0.8882841879231965	-0.9994370037067662	0.3376059118566916	0.4776044917483382	-0.8873461929854769	0.9710587144552097	-0.0494414235809568
NP_511152	0.21771079757521813	-0.9991659390198966	0.9727265382710079	-0.9781233324715166	0.1010857743665698	0.6750553262707698	-0.9722517390015603	0.8850077759553348	0.19244390800917974
NP_609635	-0.9895589786302444	0.11542380743703254	-0.30403288059048805	-0.13431289499188573	0.984535320215208	-0.7861735655627232	0.30597399753633875	0.39810435052041376	-0.992949698048738
NP_651137	-0.5660920128202082	-0.6508663954908024	0.4929557050500353	-0.8186904448329597	0.7971043098960637	-0.0801001588962594	-0.4911813053756693	0.9437706749274178	-0.5871825503334352
NP_001246778	-0.3671911155281775	-0.8042991364059883	0.6752131447903276	-0.9264602157438383	0.6417013244313196	0.14507019573191052	-0.6737082935801213	0.9938269594726058	-0.3910790917418564
NP_610086	0.7081057649922561	-0.8645721240791395	0.9449820439657561	-0.7130904603338573	-0.44939217466760706	0.9657668070605597	-0.9456468331063226	0.4961572154862443	0.6896427129676136
NP_001015175	-0.4782082706023718	-0.725574575180661	0.5799176071396116	-0.8734633052543211	0.7306957956536296	0.022955827094551424	-0.5782559028312678	0.9727939253135964	-0.5007195556978464
NP_001286717	-0.867249976021759	0.7043153906322778	-0.8275333501752217	0.5064447024434553	0.6660680361274336	-0.999999908883691	0.8286759303341303	-0.25352945894611795	-0.854109131788272
NP_001285269	-0.17633685204241803	-0.9057807958500755	0.8075446936118124	-0.9825336696599332	0.4776613817936007	0.3375449592249758	-0.8063408519234385	0.9961696414553688	-0.20168711490991725
NP_649931	-0.22409693598380406	0.9994118958571665	-0.9742244953914794	0.9767402384331019	-0.09456928023164528	-0.6798716557818669	0.9737626852461734	-0.8819402722120865	-0.19886525674998312
NP_649703	0.7099149023676581	-0.8632801272403263	0.9441397246840756	-0.7112895614756576	-0.45168248451112725	0.9664291321521604	-0.9448094546472104	0.4939281912612883	0.6914982002396437
NP_649026	0.77058717328476	-0.8141990326525018	0.9105405578590742	-0.6449413847462533	-0.5303681941144794	0.9856754599576533	-0.9113813132620544	0.41342936540494424	0.7538785426701522
NP_001097957	-0.46620448894690264	-0.7348780313435584	0.5909576012220871	-0.8800124968662955	0.7213313957581775	0.03656751950141431	-0.5893121238399854	0.9758585009966951	-0.4888857685236985
NP_001260905	0.6609846593619884	0.5549910960254444	-0.3849104749893052	0.743810851757889	-0.8638471289539943	0.19921704444539332	0.383028478101722	-0.8972421666456223	0.6801348560543358
AAQ22396	-0.7707920878978577	-0.41723338430268864	0.23494063326214276	-0.6294153640024533	0.932332518760937	-0.350881431659079	-0.23295896060709095	0.8166197779314116	-0.7869806955538252
AED98569	-0.93291054516999	-0.10785975252945386	-0.08506851251378858	-0.3508434729278379	0.998864631867594	-0.6294468625288133	0.08709918283017373	0.5917283058333647	-0.9418953379911532
NP_477399	-0.6304825525458704	0.9123285757294397	-0.9739802088007188	0.7824146504166658	0.3536286867295568	-0.9333899487107036	0.9744401172140037	-0.5841272406633861	-0.6102359149571926
NP_651206	-0.6893543548259188	0.8774465896774073	-0.9532317350933192	0.7312216167863597	0.4258221186916438	-0.9586354120231598	0.9538457921222292	-0.5187444404396279	-0.670424701149078
NP_648954	-0.9361821077723805	0.5806307311447294	-0.7261768496835548	0.36077757291318857	0.7776252772743703	-0.9868449858530117	0.7275766443184064	-0.09423205094811934	-0.9267962984226258
NP_648352	-0.92182553286483	0.6118093787993052	-0.7523271518495194	0.3967231847623737	0.7526232800329296	-0.9923787378055805	0.7536683575893312	-0.13282125232421313	-0.9115129054762668
NP_649827	-0.778167590593421	-0.4066091917960171	0.22359185198769407	-0.6203126138088536	0.9364851228486014	-0.3617754471468211	-0.2216047544145555	0.80983488741818	-0.7941206421711969
AAO42634	-0.9394483631947387	-0.08934613222948856	-0.10358983949401226	-0.3333618183210568	0.9995780146682112	-0.6437936479353245	0.10561689422808254	0.5766289355322524	-0.9479813650578414
NP_648749	-0.9705017551344649	0.48276291000031757	-0.6419573165889525	0.2507018513761016	0.8450059038039087	-0.9615847369012205	0.6435187804982573	0.021322604021854798	-0.9639548730741382
NP_001263092	0.7202485179960113	0.484963956354782	-0.307990859747659	0.6865429300063285	-0.9022191292030227	0.2788430794144461	0.3060510645935568	-0.8580461439061596	0.7379157712963238
NP_647805	-0.48607523413646336	0.9695819641946098	-0.9985403139447597	0.8786920276324784	0.18578036286836525	-0.8568685115051984	0.9986483279115265	-0.7162306693261191	-0.46335438565957443
NP_001262557	0.20310067773056098	-0.9984441239757904	0.969151514997815	-0.9811228980362767	0.11594220816767802	0.6639545499381581	-0.9686471467560801	0.8918666430477609	0.17775748506155384
NP_609378	-0.3734579954395242	-0.8002718896047041	0.6702213992583377	-0.923899794089099	0.6468609880485504	0.13839175267568296	-0.6687073077923756	0.9930558752827757	-0.3972793901732843
NP_650648	-0.36121414755900283	-0.8080961354181971	0.6799330895875701	-0.9288567164912593	0.6367660153848791	0.1514170296542512	-0.6784370918682227	0.9945184822690714	-0.38516445124452087
NP_733366	0.4470289690876167	-0.9794404835457956	0.9999511350800628	-0.8989065003661713	-0.1422301261098397	0.8332790011415955	-0.9999692074013817	0.7463346764408765	0.42378930834056905
NP_609537	-0.18182295693638842	-0.9034038065779575	0.8042432444691193	-0.9814807424052288	0.48255291601205214	0.33229075677896674	-0.8030302500484687	0.9966417482928979	-0.20714561436907594
NP_001247149	0.6340883549015529	-0.9104129775402456	0.9729148565999066	-0.7795077164155544	-0.3579783598650597	0.9350500745396327	-0.973384001809557	0.5803432499328472	0.613916480308717
NP_001286812	-0.22609795101917832	0.9994802120234412	-0.9746857204110045	0.9762978076091162	-0.09252456480456091	-0.6813762789336096	0.9742279883471182	-0.8809703683439942	-0.20087753827127097
NP_610952	0.622081219091476	-0.9166881148592354	0.9763659536487991	-0.7890803403691047	-0.34352800657729815	0.9294684689482061	-0.9768044368504221	0.5928401634646897	0.6016631579274847
NP_573331	0.594528771076034	0.6239623445318381	-0.4622771824527173	0.7981418514499877	-0.8177014414568964	0.11485414448414023	0.4604688465578519	-0.9316523116767346	0.6150866514151188
NP_648556	-0.5627008266988515	-0.6539796767797195	0.49652574200642224	-0.8210425031541135	0.7946169935494837	-0.07600466789694604	-0.4947554774481159	0.9451208246239261	-0.5838523444079521
NP_651066	0.8677447530841471	-0.7036089576147952	0.8269745315461456	-0.5055867983233941	-0.6668096022123527	0.9999989896253975	-0.8281187899725783	0.2525671874456195	0.8546260171970733
NP_001162642	0.9919120088581656	-0.3779532776113848	0.5487146966632377	-0.13675303117804136	-0.9013161711737279	0.9232654792181759	-0.5504175414014154	-0.13711321010328553	0.9883050358331797
NP_610599	-0.4539194269051909	0.9778543641250834	-0.9998450568970232	0.8954982232181621	0.1498652824791399	-0.8375210205310025	0.9998788588754312	-0.7411756689538062	-0.4307672171627586
NP_649530	-0.5154246025212664	-0.6954021630857754	0.5444539170579188	-0.8517839326228723	0.7592957319839555	-0.019930446614372033	-0.5427431330940395	0.9619660446388445	-0.5373733605329174
AAR96198	-0.214295841802563	0.9990170096757398	-0.9719093222630499	0.9788449240335121	-0.1045647588171842	-0.6724708436555991	0.9714275932438345	-0.8866307242414406	-0.18901058863919037
NP_001285404	0.2142323223889263	-0.9990141248964389	0.9718940151076676	-0.9788582272670799	0.10462943178644808	0.6724227122334945	-0.9714121572987714	0.886660797166181	0.1889467307184224
NP_001286489	0.9278835046557599	0.12148569189933754	0.07139412568917325	0.36365469664412836	-0.9981172509265279	0.618729640590095	-0.07342701159842174	-0.6027297070407551	0.9371994053790362
NP_001334731	0.5068256538230638	-0.9634542559783246	0.9969639710967937	-0.8670299028827857	-0.20921423296077202	0.8689465586217511	-0.9971206058566697	0.6993449437125159	0.48440425567339546
NP_651217	0.33870785964810246	-0.9963701759611031	0.9941723645640399	-0.9442026509763544	-0.02481357788198223	0.7624651375777475	-0.9939505732489895	0.8194414661154249	0.31430726658109454
NP_572215	-0.12228728061383402	0.9905316153520466	-0.945730440928548	0.9936581043493657	-0.1968391849768198	-0.6005313271853173	0.9450661473696916	-0.9258901321235057	-0.09662674492519385
NP_001262316	-0.03826637247476059	0.9754506351794238	-0.9150035517008128	0.9995977821188501	-0.2787107472281969	-0.5310565757201585	0.9141793335686375	-0.9544178949126955	-0.012459004055745165
NP_001163370	0.19968782379848599	-0.9982437774049447	0.968286886582724	-0.9817907433228172	0.11940224668486782	0.6613450992887	-0.967775640561394	0.8934371458570493	0.17432765481848198
NP_650751	0.9840433109091745	-0.0813423490062699	0.27123293956125744	0.16816648786456842	-0.9899567753647068	0.7645503679533346	-0.2731942057370218	-0.4292830246344216	0.9883083804022111
NP_001285979	-0.727180420692012	-0.47615496974447086	0.29841880664378523	-0.6792048278353396	0.9065057122036	-0.28847540105591546	-0.29647282350172366	0.8528441214785212	-0.7446577062467881
NP_001260339	0.0016755367698532877	-0.9667391377285505	0.8996278711749718	-0.9999660789691924	0.3136661455822825	0.49969518083553893	-0.8987359918690823	0.9647004581860814	-0.02413850894283033
NP_572297	0.9632040656733459	0.011802849379908876	0.1804444665530861	0.2592106351030633	-0.9988187610362905	0.7012205363189606	-0.1824488698655801	-0.5115040384123747	0.9698210327353048
NP_001284992	-0.6692722151002083	0.8902443498915147	-0.9611456075060972	0.749614639764204	0.4009024740536713	-0.9504872766096556	0.9617062493518028	-0.5419454424696817	-0.6498693026700636
AAY54936	0.6408282283484633	0.5768815798417531	-0.40927959638537487	0.7612946782634281	-0.8501677214769715	0.1731285907621696	0.40741904186198913	-0.9086489057919784	0.660431325432834
AAM49937	0.9079077727484375	0.17136701248843442	0.021022851117437572	0.4101501858861139	-0.9937564626470344	0.5783413956352468	-0.023060592401489263	-0.6421871719199872	0.9184254899197812
NP_001284859	0.21893362074291173	-0.9992163218397395	0.9730164258584553	-0.9778618976843781	0.09983906288626897	0.6759792558275648	-0.9725441107133791	0.8844236905732625	0.19367338547904592
NP_001286798	-0.43315396369614384	-0.7594669460334124	0.6203994266469441	-0.8969822334807681	0.6952130377020151	0.0735157983931054	-0.6187995784242828	0.9832708812391335	-0.4562758698685413
NP_001262564	0.9374657750029127	0.09506189950446584	0.09787881813425038	0.3387681774069751	-0.9993948047114877	0.6393906479986234	-0.0999070633196933	-0.5813092113611034	0.9461384942485092
NP_001262494	0.09375115003080439	-0.9861833191679766	0.9360143289309518	-0.9964760168513089	0.22489774109596852	0.5773344457815636	-0.935295003438723	0.9363517943044543	0.0680200777185105
NP_511068	-0.059035151819475815	0.979818598249088	-0.9231943016127526	0.9987920228806849	-0.2586821062539814	-0.5485598259112446	0.922409021688111	-0.9480056195582727	-0.03324697749245665
NP_609711	0.910798516584987	-0.6333667156042361	0.770189076078152	-0.4218587167924266	-0.7341995775331371	0.9953965847410035	-0.7714874946565506	0.1600733881497978	0.8998378735839285
NP_001036401	-0.19608351826403564	0.9980192033608184	-0.9673616724774698	0.9824826120896945	-0.12305214622418928	-0.6585825686183603	0.9668431748816634	-0.8950827766237481	-0.17070576762021156
NP_610431	-0.2987605982103615	-0.8452798912973246	0.7269345378159373	-0.9513198857789095	0.5843840404889883	0.21645081161830013	-0.7255333577834755	0.9992560209890081	-0.323295614565042
NP_647775	0.30865654238611884	-0.9985710121395137	0.990247363697268	-0.9541862442245975	0.0069467748183097006	0.7415324425642476	-0.9899613390895526	0.8372304256196803	0.2840005493350746
NP_608834	0.013999893001665124	-0.9698178831529322	0.9049411294377949	-0.9999916434844626	0.30193979847948993	0.5103327280617276	-0.9040719055536689	0.9613815369421991	-0.0118157659128689
NP_651005	-0.6067469697746903	0.9242812975444613	-0.9803819238356567	0.8008700770665074	0.3252108100109171	-0.9221232791862354	0.980781638439076	-0.6083796524467535	-0.5860257450799129
NP_726358	-0.0045328071172760324	0.967465982338524	-0.9008718518678813	0.9999855312377541	-0.3109517814486645	-0.5021681218060059	0.8999852128743854	-0.9639440563065107	0.021281961754635998
NP_611750	-0.3418284670634388	0.9960821867294593	-0.9945246456960287	0.9431044102078429	0.028131051024277164	-0.7646081908119844	0.9943095795926177	-0.8175348372816741	-0.31745598348174
NP_001259426	-0.8231397878189306	-0.3368449628777294	0.14975708169910681	-0.5596519087559222	0.9601799329721363	-0.43077117598925196	-0.14774152075687125	0.763486866356398	-0.8375234174357173
NP_001189184	-0.9667417924683123	0.49596157107913585	-0.6534879349909045	0.26532419492473625	0.8368159071880333	-0.9656291187516398	0.6550293932224455	0.006189219594811346	-0.9598177284780048
NP_001285518	-0.6417979988006322	0.9062256292869197	-0.9705518257598215	0.7731975838066162	0.3673083633184781	-0.9385524124667326	0.9710408051676501	-0.5721611619930735	-0.6217884226448399
NP_650124	0.9035771629157229	-0.6465575945193766	0.7810245501837543	-0.43736062056590175	-0.7224365809011111	0.9968951629001134	-0.7822958065073726	0.1769947881548779	0.8922169000508636
NP_609358	0.6566186653100532	-0.8978154459351875	0.965673785008285	-0.7606941022680556	-0.38536158543944066	0.9450992073185801	-0.9662012267565449	0.5560721101490164	0.6369307175838952
NP_477462	-0.36856629778149946	-0.8034194634373772	0.67412154289942	-0.9259025588345138	0.6428348649676828	0.14360679077529942	-0.6726146602869656	0.9936618025604206	-0.39243977183115186
NP_647949	0.7237984430089021	-0.8530584917672764	0.937390366006663	-0.6971518724725134	-0.4693586597776348	0.971353759541681	-0.9380982964896156	0.47651606444940614	0.7057456285203672
NP_608375	-0.10779669712265065	-0.9329333832298382	0.8464244259599455	-0.9930556358846535	0.41571942943523477	0.40187608018946824	-0.845337289338189	0.9877303819237393	-0.1334238837729123
NP_732572	0.0587807296801138	-0.9797676218327654	0.9230963185613452	-0.9988045138605081	0.25892828762686304	0.548346712812271	-0.9223105592899454	0.9480867003834551	0.032992252579989924
AAL31972	0.3096524542707681	-0.9985145005624265	0.9903927187671661	-0.9538723809974184	0.005899583473562229	0.7422346288467181	-0.9901088076627742	0.8366572979418692	0.28500448650219967
NP_611356	-0.8851701383286361	-0.2217637464602772	0.030376770275630526	-0.45647079070013635	0.9867108439944275	-0.5356592578595126	-0.02833941237080595	0.6807265367944695	-0.896885370969448
NP_477332	-0.33300085056239426	0.9968676605157155	-0.9935009507240489	0.9461809181319879	0.018756062597332597	-0.758530839933754	0.9932668872890288	-0.8228991760005117	-0.3085496303640616
NP_724003	-0.47223057166555166	0.9733220287899369	-0.9992680130476806	0.8861125230531653	0.17025894893445334	-0.8486304409713146	0.9993439098754123	-0.727148895394282	-0.4493192354957162
NP_001137630	-0.35644318277600556	0.9945818746459006	-0.9960334812206499	0.9378041765939934	0.04371719730659772	-0.7745665808772132	0.9958500516279425	-0.8084541466644796	-0.3322063932084345
NP_620471	-0.31778435033333974	0.9980112483179028	-0.9915406810730804	0.9512663254015287	0.002664667132711448	-0.7479466113200091	0.9912740660393126	-0.831935782896751	-0.29320302836480633
NP_001285218	0.9880187897750686	-0.40343411747648067	0.5716441485199528	-0.16411932351834607	-0.888981484530828	0.9335448777492388	-0.5733153366293792	-0.10964336970193624	0.983705662742674
NP_001138076	-0.4069634416603726	-0.7779239816650082	0.6427738279972419	-0.9093657404463118	0.6741803937157597	0.10226490900976516	-0.6412110903435336	0.9881178064428487	-0.43040705126024403
NP_650528	-0.8275125836792371	-0.32954319503732454	0.14209568488580598	-0.5532172602306392	0.9623147437224046	-0.4377471337333215	-0.14007783643626756	0.7584625610794049	-0.8417297659589701
NP_649156	-0.48726871662651694	0.9692466614536178	-0.9984655921389749	0.8780390037139187	0.18712259532306597	-0.8575720303286641	0.9985763867092021	-0.7152765870240418	-0.4645646335131215
ACX70078	0.5910203862592247	-0.9315988583325036	0.9840635296400367	-0.8124752034690121	-0.30657826221266554	0.9143478733631236	-0.9844239189279052	0.6238473980327683	0.5700007940560871
NP_001036342	-0.06809868384215513	0.9815935410241027	-0.9266466715231668	0.9983045748901075	-0.24989875379133075	-0.5561306039031404	0.9258785058530054	-0.945076205984326	-0.0423223918411869
NP_001246855	-0.0801820280593522	0.9838355126942838	-0.931133635387504	0.997526037061645	-0.23814837071014297	-0.5661597168796022	0.9303884013137843	-0.9410465615110688	-0.0544248992328032
