	Ac76E	AdamTS-B	Argk	Atet	Atf3	Bsg25D	Btk29A	CG10082	CG10936	CG11155	CG11360	CG12004	CG12075	CG12206	CG12581	CG13676	CG14764	CG1578	CG17549	CG17600	CG17646	CG17684	CG17724	CG17816	CG17839	CG18659	CG30015	CG30377	CG30440	CG31140	CG31475	CG31688	CG32085	CG32264	CG32333	CG32369	CG33111	CG33144	CG33298	CG3961	CG40006	CG42268	CG42284	CG42598	CG4266	CG42663	CG42673	CG43759	CG44085	CG44422	CG45050	CG46315	CG46319	CG46339	CG5151	CG5953	CG6006	CG6191	CG7378	CG7766	CG8170	CG8180	CG8312	CG8405	CG8740	CG9220	CG9265	CaMKI	Cad86C	Cad99C	Cals	Cda4	Cht10	CrzR	Cyp18a1	Cyp6v1	Dad	Dbp80	Dyrk2	Eip74EF	Elk	Eps-15	GEFmeso	Gasp	Gdap2	Gp210	Gprk1	Gprk2	Gug	Gyg	Haspin	Hipk	HnRNP-K	Hs6st	IRSp53	Iml1	JIL-1	KrT95D	Lerp	Lmpt	Lnk	LpR2	Lsd-2	MAPk-Ak2	MFS17	MYPT-75D	Magi	Mbs	Meltrin	Mmp2	Mob2	Mrtf	Myc	NFAT	NK7.1	Ncc69	Nipped-A	Nipped-B	Nlg1	PIP4K	PK2-R2	Parp	Pdcd4	Pde6	Pde8	Pde9	Pdk1	PhKgamma	Pka-C3	Pld	PlexA	Ppn	Proc-R	Ptpmeg2	Pura	RN-tre	Rchy1	RhoGAP93B	RhoGEF2	RhoGEF64C	Rip11	RpL3	RtGEF	S	SCAP	SCaMC	SKIP	Samuel	Sarm	Scgdelta	Scr	Sema2b	Sesn	Sh	Skeletor	Smr	Src42A	Svil	T48	Tat	Tie	Tm2	Trpm	Tsp	Ttd14	Wbp2	Xrp1	a	ap	ara	axo	bab2	barc	beta-Man	bnl	bol	bowl	bt	bun	cact	chinmo	cic	cnc	cora	crc	crp	ct	ctrip	cv-2	cv-c	d	dac	daw	dlp	dnc	ed	egl	exp	form3	foxo	fwd	fz	fzr	gce	goe	grh	gukh	ham	hep	hppy	jp	kek5	klar	kuz	l(2)01289	larp	loco	luna	magu	mam	mamo	mbl	mew	mid	milt	mld	mol	mspo	mtd	mura	nAChRbeta3	nkd	nub	nuf	obst-B	p120ctn	pdm3	pigs	pio	pk	plx	pnt	ps	puc	pum	pwn	px	raw	rdgC	retn	rl	robo2	rst	sas	scaf	scny	seq	serp	sima	slow	so	sona	spri	spz5	stumps	stw	sxc	tai	tn	trio	uex	vir-1	vn	wts	wun	yrt	zfh1	zfh2	zormin
Ac76E	1.0	0.8321380835892636	0.7976958864286026	-0.46326242609870033	0.16936832240680177	0.94988494651492	-0.7170608520487366	-0.47204878804583045	-0.03265423294432447	0.3881487901541582	0.8041685292971409	0.5727849283992084	0.4247502598921548	0.7782089466118463	0.3855953914752427	0.5139991517402749	-0.3796943043189332	0.09403395080717462	0.8312367224005256	-0.8742236109698727	-0.11775370674455439	0.7301881145698607	-0.9955764605980388	-0.5594795734917171	0.9013226822238476	0.909744829798131	-0.9999755946075557	0.9263874245381889	0.06004990321741557	0.25987903924082595	0.6642828331378215	0.6801247560481534	0.4880574141339412	0.16370805563798652	-0.9919042717684745	-0.3309366936222287	0.5110068539766183	0.7632565849053876	0.9976704576818042	0.44989041324303986	0.7771952019303074	0.9982255927491487	-0.2385773076388952	0.8468930571980797	-0.3453532438169455	-0.868470487670061	-0.9431364925116636	-0.04148624073614231	0.558566247932875	0.9390480533136257	0.7588042347517971	0.8273848780566907	-0.976194945376143	-0.7976972144816442	-0.015377003537469408	0.6765639665097448	-0.9900243938431051	0.8778915751691512	-0.19422236284575028	-0.9916223502354455	-0.7359028467242307	0.9588382289986952	0.9938001975173355	0.39882899990504805	-0.43113848984119457	-0.7029111311668089	-0.09950256200979957	0.6742693535924547	-0.7336102949643614	-0.9982267767118138	0.949808319934787	0.8694881351550342	0.9532884089947837	0.999315176324934	-0.4184732934924549	-0.3676134580385336	-0.46255972744386575	0.6950677752622391	0.9954340948795477	0.20022150029966487	0.9977679105369317	0.1548813603885409	-0.947047096754446	-0.9801543157498998	0.11278629052364028	-0.9290642117721546	0.9538578953339134	0.6776927117069448	0.8336123942594391	0.6867690127876459	0.8045290499126523	-0.5935847806551885	0.9847797465164375	-0.395771347566915	0.8659555735447253	0.8564728330962044	-0.9712337471627855	0.9614729546850246	-0.999868421943485	0.31905349630421354	0.19517434928022784	-0.8634036097211506	-0.5935286066623247	-0.9397460684044263	-0.849669392016331	0.7815066435398249	0.9913645847241275	-0.8393751514496001	0.4630829237424287	0.4083692795640439	-0.8160669055588734	0.279547513670401	0.9937933874464882	-0.9776005256841395	0.30299173383540834	0.9996037340399369	0.9341395489540428	0.1027669436315248	-0.8927227864102821	-0.5400081841783922	0.011342056851865297	0.8116008313419683	-0.21211251722675187	0.9995302602960762	0.8224876664397276	-0.8769321825097468	-0.8695958949654883	-0.996769592043169	0.9994369461099913	0.6138467382110606	0.8519550309476329	0.35020802020289715	-0.9519974135199135	-0.20252162809583646	0.23414370007827928	0.8119929540250096	-0.4658923647782432	-0.37582930693165606	0.8605168255096377	-0.9022984166818604	-0.7811706772271821	-0.34327362727661453	0.9018993495616974	-0.9954128942835616	0.540330393283703	0.9635093540441467	0.9673970283139496	-0.9048957810310646	0.17210859664806105	-0.2676620840488044	-0.12111463415971034	0.42873870399526165	0.3278083494985015	-0.703575386878587	0.5327501396462568	0.9925593006473252	0.2672994011907574	0.9930330310314701	0.6029880834973461	0.9810478837044618	0.7494809947320058	0.7034491161025075	0.006538573414236144	-0.38573010030864074	0.8573107046454957	-0.21760667485737323	-0.8740011679933494	-0.12933289555667984	-0.9654577057710968	-0.7549135250672414	0.8655258323697947	0.6458321459719276	-0.9981542565896421	-0.9575659136963974	-0.7935416858962318	0.8569724744130146	-0.7127571784832488	-0.22522568262712772	0.2587048192147456	0.32015995294116417	0.9654479477985795	0.3171637771612592	0.9982206851939538	0.7857311574386426	-0.8170660230133296	-0.9752111830055068	0.11608285071989213	0.7418189525783324	0.14693951473907496	-0.727210431298982	0.6962956328978088	0.9315207333522681	0.7682420810424545	-0.53610796830055	-0.04265501630288623	0.7507470286722467	-0.5402731065940587	-0.6448487835601655	-0.6351948720950328	0.9987929748179122	0.9177775939257532	-0.13611475350962365	-0.9994013356675872	-0.007897819685206161	0.4647541414755687	-0.41226892540974824	0.9677475195832959	0.9562330209389062	-0.3126038958244841	0.07733438549671558	0.9957849899538908	0.5315774683590876	0.9267630151892465	0.3698652341907899	0.06419745802995537	0.9806986993887054	-0.904347527420609	-0.6025932190732538	0.6353831692212223	0.9258123825960374	-0.006631022902190538	-0.5193436933059803	0.9753150089036366	0.19831991428614756	-0.9749046920147062	0.9937933874582996	-0.3045251159818033	0.9827248373550318	-0.9888742693199838	0.9993585673647775	-0.9763220700200185	-0.24045294504467374	0.9637812722990343	0.9585104417032659	0.8300575633772627	0.9696080829580239	-0.4555174906465209	0.9788180931236925	0.997959008217295	0.5618901304210027	0.3065734908203243	-0.5183510598652277	0.00818417025497622	-0.28941804760596906	0.9982041281719414	0.9939049763424251	0.10303158681803005	0.855273763350388	0.2043614410600358	0.871074829895169	-0.6070735202375301	0.987183871479263	-0.6335570740395232	-0.24984415048753078	0.935250632055071	-0.3572904861701829	0.9325627643277292	0.828363668588978	0.9857937380500545	0.8853591325481631	-0.7780190412118126	-0.2434125346704014	-0.009694951487479826	-0.48322250352384993	-0.8342875851413724	-0.990064933316668	-0.8118416019107612	0.46340765973179643	0.9891783156921413	0.9504818218719759	-0.7975775791484963	0.7973683627137522	0.9909129918481417	-0.20101648345444437	-0.23261776843239823	0.9292712890563909	0.42188034114218387	0.16573156501229844	-0.9559789890560633
AdamTS-B	0.8321380835892636	1.0	0.9982311578965242	0.10597201663048743	0.6874943731129103	0.6170774813501999	-0.21015354417800827	0.09608251487818349	0.5270999121887352	0.8340818922874955	0.9988155232502178	0.9312191017463453	-0.1486058448010983	0.9958493311021176	0.8325511961492454	0.903421957928164	-0.8289960622603267	-0.47386196024984073	0.9999986823490643	-0.4582187209973594	0.45272291929083264	0.228710546341571	-0.7763526967909932	-0.005913417646417014	0.5098145483721297	0.5267943109940898	-0.8359922282761745	0.5620473876365355	-0.5035978909024185	-0.3192589241497861	0.13824545925009804	0.972509868643723	0.8901649312899541	0.6833144199190624	-0.7549778561270923	0.24793516966398765	0.9019223816884373	0.2768306702574162	0.792368182530027	0.8696470625706287	0.9957012604521819	0.7976394764784829	0.34002523378024885	0.4098328254411359	0.23306583937335096	-0.4477651006337295	-0.6004780604805391	0.519568767203576	0.9247965781838022	0.5907648132378583	0.9926307654519785	0.37703320035421284	-0.6920458743234518	-0.9982312888192238	0.541707131153742	0.9713699313920425	-0.9019735167555126	0.4649666455252821	0.3823883105920871	-0.7535326260320343	-0.9878639793100098	0.9553571384327656	0.7653216306539022	-0.17667254450145747	-0.8591460109936586	-0.1904669314119477	0.4690164647356635	0.970625998083192	-0.9873333980492646	-0.8636735632784843	0.963858706536844	0.9974654181294316	0.6257537452837705	0.8110478449410204	0.1554476772557906	0.2098317136714988	0.10676027086927704	0.9770961753630658	0.8812729384307336	0.7099507780136441	0.7932481365897983	0.6767592327986315	-0.9661429505159539	-0.9255591809291542	0.6448837053251852	-0.567964573510206	0.9602553365369145	0.9717332009560745	0.9999964520616657	0.9745890245574779	0.3401136599865713	-0.047643606802598874	0.9158605807915357	0.17995105399633524	0.4432433025802928	0.9989675364143035	-0.9402589489219656	0.6476276388797843	-0.8230326300121548	-0.2600883495239863	0.7063153495456345	-0.9982584990578974	-0.04757388657364102	-0.9715906307354493	-0.9994749713221225	0.30432786827725733	0.8976752937716195	-0.9999131367625157	-0.10617341130984514	0.846039070324902	-0.9995973370570598	0.7650810075885655	0.7652822151296491	-0.9302181195318235	0.7806309516833119	0.8474189696362441	0.5794031770322562	0.6371485931192951	-0.992760677175512	-0.9161193606064717	-0.5450946606950536	0.35137818997894193	0.3654425192261718	0.8147511525358392	0.3689942116987087	-0.46319521048646684	-0.4497978542216165	-0.8739896960423822	0.8502768736233614	0.9485956018008556	0.4185638697500529	0.8108701797040724	-0.6224365236244711	0.3745506456188357	0.733992484443306	0.9993737183553696	0.10301837969766144	0.20117058891731235	0.9985782215733039	-0.9899180129310164	-0.9962686977293816	-0.8065214393385113	0.5109610165742186	-0.881377765815034	0.9162727893424689	0.653328894348539	0.9454605109747873	-0.5169554772062088	-0.40307509108999867	0.31160205145913467	0.4497019492668719	0.8577828035625766	-0.25114357670524406	-0.19138406639678196	-0.02599442934739366	0.8934718767273574	-0.3119596871372782	0.7609922910805728	0.9441764682237727	0.7089110925003262	0.25653299760105447	0.191209672449783	0.5599976308714405	0.1906706528446565	0.4279093968544904	-0.7223579135065684	-0.9967676957033917	0.4422879694967799	-0.6588958607190587	-0.9918918098116858	0.44247345649838926	0.9608231584393319	-0.8642808732912556	-0.6369924585004755	-0.9977999978531349	0.4273158058821115	-0.2041320272813497	-0.7277386193383043	0.7509671287031082	0.7917952361313885	0.6588676910205032	0.789860609526593	0.8637250963667471	0.31079841837518607	-0.3601785566219399	-0.9342231627688274	-0.45422238737298803	0.9891895472412687	-0.4262749483556498	-0.9858033968913567	0.977458478502097	0.9768439062867064	0.2842712408066548	-0.914254527322092	0.5185688916193105	0.9910674877679984	0.01708186269734369	-0.11274089050344059	-0.9568918764353154	0.803894289214073	0.9839339572171307	-0.6626734339634347	-0.8508264613559154	0.5479791171991581	0.8777766171817986	-0.8483110621155723	0.6655915145538129	0.957988112206467	-0.7869051059266231	-0.48855478738201097	0.7777665122416457	-0.02737902231142075	0.562873071919543	-0.20746254834466488	-0.5000033848679933	0.9245087904407947	-0.9892301019188707	-0.9440133192888528	0.956962664578254	0.9800214115808757	-0.5600742240040667	0.041749411793816006	0.9340555227850206	0.7085828396101497	-0.9347148253991995	0.7652822151979963	0.2748219282846321	0.9203982352462682	-0.9053740843608011	0.8514641774489062	-0.6924694013330365	-0.7383879446885127	0.6540990438010226	0.6395291787169906	0.3814520180594036	0.6711652154285332	0.11463829909125779	0.7009739655600846	0.7950261759449436	0.008824537692551095	0.7829758255480895	-0.9055888418524988	-0.5477395570254322	0.28999872978979957	0.8638646766108715	0.7659304503501274	-0.4658806160126072	0.4243415624066692	-0.37280766157103795	0.9972310330163227	-0.0644835465562938	0.7329713849895648	-0.09813957100459698	-0.7448857723922656	0.9745672809012494	-0.8152782814172864	0.5758173958328612	0.9999770722105426	0.9134620739602511	0.9945642349208651	-0.2990167802244858	0.3353358108523912	0.546474888277278	0.08341552254645779	-0.9999924443168331	-0.9018491158589765	-0.9993645103877694	0.8770473751202611	0.904498294396089	0.6185832391495092	-0.3291698794654524	0.3288424287890382	0.749984517579331	0.3759750882121262	0.3457855938379459	0.9781385122837141	0.8538630624779396	0.6848108547865087	-0.9582363979251179
Argk	0.7976958864286026	0.9982311578965242	1.0	0.16490192761867312	0.7294518266569514	0.569202947493631	-0.15165735024205498	0.1550896242221985	0.5766901705711899	0.8654027425729225	0.9999415670737944	0.9512398356654389	-0.20713498528795463	0.9994989901669171	0.8640119377768227	0.927314199349903	-0.8607785651179207	-0.5253772650762489	0.9983263548259642	-0.40456480736999384	0.5049326875068494	0.17042967654789926	-0.7375068512572063	0.053548129768320955	0.4577670337677845	0.4753286153590984	-0.8018896536549618	0.5118800611468618	-0.5540700676436199	-0.3750350556151064	0.07911965734907644	0.984633773568989	0.9156790449433577	0.7255131835500189	-0.7146566702635441	0.30509244251559464	0.9260042874437043	0.21921233893558612	0.7546982446002349	0.8974587616651	0.9994466500178004	0.7603709473035856	0.39533353285867623	0.35487800495463373	0.2904684550695248	-0.3938138826379263	-0.5518755375657942	0.5694473319446312	0.9457800307269271	0.5417512628406251	0.9980792618929982	0.32130174334794326	-0.6479060271546074	-0.9999999999975753	0.5907224505795446	0.9837758922250478	-0.8747071534924574	0.4115095484711308	0.43664579369581225	-0.7131152925378248	-0.9953507955442892	0.9361019267801207	0.7257016524106713	-0.23487696495505592	-0.8880497856089397	-0.1317662521848172	0.5206943383681766	0.9832129018056368	-0.9950195916981217	-0.8321789237011874	0.9463149165651914	0.9914708661917923	0.5782729976022671	0.774834934641912	0.21390214936347896	0.26758912952648894	0.16568377444232038	0.9880191507467475	0.8516165746458734	0.7505642248802538	0.755644694424178	0.7193310709569843	-0.9490949096979968	-0.9014132615207369	0.6891811218221409	-0.5180276822896617	0.941962336214387	0.984049919718355	0.9980692472826339	0.9861824378532912	0.2836042036890789	0.011825280292460601	0.8903707503088243	0.23811435364033098	0.38916630844790784	0.9944996259602887	-0.9183546996455622	0.6011821246253602	-0.7878083582794022	-0.3170343658259276	0.7471519910629772	-0.9929855813610067	0.011895074760378953	-0.9558016363805644	-0.9957807890871396	0.24715740550458612	0.8698894199270569	-0.997360854545562	-0.16510168881198065	0.8762377321068765	-0.9995161855285873	0.8020109485967155	0.725659520464262	-0.9067533547082541	0.8164072576325538	0.8143554136348495	0.5299223786340922	0.6818437689511531	-0.983863888441667	-0.9383335820162485	-0.5939736218606102	0.29509557811607234	0.42013616485148647	0.778839001300355	0.3130848281601241	-0.4096860702794415	-0.3959037315737654	-0.8435533149479852	0.8174810929556987	0.9657337332290572	0.3638298258908381	0.8442288129577178	-0.5748041185501096	0.4290125207005848	0.7730715309571794	0.9997097587455182	0.1619719655889044	0.25905145088509585	0.9936427360756159	-0.9797461130643105	-0.9996375159277554	-0.8402432157424673	0.45895192786101285	-0.8517328409253273	0.9384658843498326	0.607163586755945	0.9244223987273464	-0.4651493134256386	-0.45677073418354913	0.36754304231727103	0.5020078699206018	0.8868246467660499	-0.3082460205295557	-0.13269237032790263	-0.0853804867008785	0.8651903776679549	-0.36789306847522246	0.7210759991954703	0.9620922853638727	0.6657256831219209	0.19861664152761033	0.1325162641550285	0.6082628263812281	0.24869480867035676	0.37341837406323514	-0.7621924740674884	-0.9902283184310149	0.49482664517545727	-0.6130084566425462	-0.9976927928265683	0.38837521717357626	0.9756014934107846	-0.832847111333412	-0.5900358563181662	-0.9999764875107147	0.3728091392678892	-0.14557068458906355	-0.7672268780909804	0.7888973794807272	0.8267072395128156	0.6129788698838842	0.8249246522041715	0.832235615876457	0.25374085405127716	-0.30407955623178595	-0.9113647464921035	-0.5063841460354016	0.996158039065147	-0.4793009517348779	-0.9940419002394882	0.9882815020312894	0.9623960493159622	0.22676904589419675	-0.9367238077379823	0.5684853250672607	0.997243058445002	0.07649510017533512	-0.053468384356219416	-0.9724668218527245	0.7671118546856301	0.9715793775156699	-0.7060254716927986	-0.8180825541986438	0.5967410580295182	0.9047057084485144	-0.8782903279162945	0.6200441001524551	0.9392422422477567	-0.8221995584384783	-0.5395645669000345	0.7390219354009415	-0.08676043298425644	0.5127376782802282	-0.26525420461510835	-0.5506058939329761	0.9002126646849453	-0.9787783776719111	-0.9619572018603889	0.9725236134448755	0.966463355228866	-0.6083362058300176	0.10107585515033372	0.9111713174955567	0.7492805322244926	-0.9119322572251608	0.7256595205373192	0.33149874296589255	0.8955254720915441	-0.8785283648167428	0.8187806170939063	-0.6483529590315696	-0.7771749517852217	0.6079719272232998	0.5926931297315085	0.3258204188437276	0.6259057046967815	0.173495698902209	0.6573335774253407	0.7575577189389833	-0.050640883632155895	0.8185731873731374	-0.9292040122062942	-0.5965112487413246	0.34638306037218847	0.8323891759925792	0.7263524745233668	-0.5176626178598217	0.36975693725544156	-0.4273143660957117	0.991045885959038	-0.005041091875614418	0.6912320018424105	-0.03880084619074852	-0.783234171537299	0.9595204947644242	-0.8482630880064641	0.5261920950380853	0.9986108588222748	0.8876538139334312	0.986614564527362	-0.24175580220414183	0.39075242420737305	0.5952979596801086	0.1425129012045995	-0.9979925057346686	-0.8745675289832094	-0.9997159712313223	0.9040570501389923	0.8775434007522838	0.5707763810579911	-0.2724487272268512	0.2721150731847867	0.709332983968037	0.4304001584890209	0.4009586902169446	0.9640450056845566	0.8832974097518786	0.7269235376841019	-0.9395394713648002
Atet	-0.46326242609870033	0.10597201663048743	0.16490192761867312	1.0	0.7949557770483009	-0.7170784926839926	0.9498928578977849	0.9999505946085446	0.9008760136159438	0.6369237548544319	0.15422999201789578	0.4610907867973826	-0.9990762036465297	0.19603673980083144	0.6390560171623063	0.5220757588152263	-0.6439557256902989	-0.925856691205114	0.10758609678756396	0.8352761530928142	0.9346064265115052	-0.9437759157043915	0.5444779287040217	0.9937250696506198	-0.8014140885762416	-0.7893811269993235	0.4570595989205428	-0.7628864014748888	-0.912440716890808	-0.9761638284424483	-0.9701710273595784	0.3346092798879767	0.5474053718027027	0.798425197971065	0.5720513032891144	0.98959574391777	0.5250447199513055	-0.9261715869677906	-0.5226392264119382	0.5830523982321366	0.1976178124255367	-0.5152108869183155	0.9711540934503585	-0.8635935669732582	0.9916835964921669	0.8416657900879411	0.7315046704469841	0.9046771956648426	0.4763221614984942	-0.73969602563087	0.22568697320600298	-0.881029448790543	0.6444513494684998	-0.1648997555723323	0.8932399560751172	0.3391722918129435	0.33377603483760776	-0.8310695615446053	0.9593212313115863	0.5738553354853362	-0.2591328081879565	-0.19254865710097435	-0.5589210554039433	-0.9974497184584427	-0.5998944648283551	0.9559816408878481	0.9279189026139355	0.3420978146441386	-0.26239557979787836	0.4096880740513841	-0.162771754126138	0.034951144714023205	-0.7093160779332607	-0.4957374915695736	0.9987547917869021	0.9944682766807323	0.9999996857725341	0.31514478642657723	-0.3765561969986879	0.7755206552084424	-0.5214077648318377	0.8037764714656067	0.15417043534534094	0.27838771804950196	0.8283167598758069	0.7582301313039074	-0.1757911656674142	0.33772891339480654	0.1033228339278969	0.32601836312635657	-0.8990466064854994	0.9881910163197477	-0.3021800724384022	0.997206375042602	-0.8443824250334099	0.060688675084555804	0.23890191323054355	-0.6890360802677296	0.47757735476957797	-0.9877098103101613	0.778760899685421	-0.047128376870547974	0.9882017090620988	0.1323737290314092	-0.07369848604198291	-0.9149533083836875	-0.3430477850763039	-0.09285678033958618	-0.9999999794893174	0.6197754202020684	-0.13414497435482314	0.7213853001123965	-0.5589718320845517	0.2663634865891617	0.7041980288321782	-0.4381324750190977	-0.7490511499532694	0.8339209532408188	0.01422810182062574	-0.4957311828408986	-0.8914184929892869	-0.8937255257859056	0.9643191680717396	-0.49020512413407125	-0.885095106746645	0.8321801417151371	0.8404352856885372	0.3905897036063699	-0.4332663786391893	0.415233198410857	-0.8587174050145849	0.6678602748076345	0.7123023023506357	0.9616773488840085	0.7531159942463463	0.14109242272068592	0.9999955898589109	0.995358905072149	0.05281545424185781	0.03594037067182835	-0.19139637180941382	-0.6733445396237839	-0.8006159830466452	0.37635066519358873	0.4953986306047274	-0.6835766273710508	-0.2237101935968383	0.7964093630706366	-0.9527283870451053	0.9778832496915874	0.9358051150374713	0.6020189448298247	-0.9891136202475146	0.9557070687472727	-0.99678778497226	-0.35190718798975473	-0.9778044563037346	-0.5644639336765165	0.42764137042416817	-0.6262016630256932	-0.9339077015956966	-0.9557593469510559	0.8831731289249932	0.996332234288874	-0.8533858953455618	-0.7641752310810308	-0.02574406403447745	0.9386930534100081	0.6781738996465329	-0.23148233208141458	-0.8448421203336758	0.37742185027118763	0.40858753776421725	0.6990259751060337	-0.17166160765155622	-0.8537280121100318	0.9517987641614208	-0.7591125368571954	0.7362027911486452	0.6912554943443696	-0.6782014193423421	0.6935361822341628	-0.409594799855602	-0.9121878930499248	0.8894615741037465	0.2556790667449464	-0.9340067038406671	0.25064324075121247	-0.9446731989801609	-0.27142585732179486	0.3135221500529693	-0.10923036036583786	-0.9232205220563604	-0.4997443922931087	0.9051750303580404	0.23763577165930147	0.9960342277534239	0.9760820548444736	-0.39021268036772694	-0.50623280717561	-0.07325805612961125	-0.8149163063346159	0.43232426561734705	0.8898522722002902	0.5693923198781712	-0.6164138873384237	-0.6715797458623876	-0.18367299409985657	-0.6969892730556013	-0.9193932194044593	-0.5425925024281586	-0.9968977577914104	-0.7622403800399881	-0.9947198096091067	-0.9141333358327879	-0.2810423884250588	0.04071383646153797	-0.42808866404966517	0.3899881762727814	-0.09391722912317411	-0.8831297610421487	0.9979264044696127	-0.25613312673906263	0.776744277656368	0.25434381779147597	-0.5589718319965088	0.9852045046962477	-0.29124417605318703	0.32627956991464413	-0.4312284857830224	0.6440024783582976	-0.748827311183649	-0.6828334628632043	-0.6966657875858744	-0.8787602719507438	-0.666008847230852	0.9999619852310072	-0.6348873618408047	-0.5189090392917411	-0.9933952406019598	0.7015229549123987	-0.5177353307109442	-0.8899828870312255	0.9823698688740934	-0.4093420578441721	-0.558136012489808	-0.9292354177457581	-0.8554350900913787	-0.962190872216619	0.03173156531572444	0.9854661504535388	-0.5987545512375675	0.9791689070516065	-0.7423721801144301	-0.1195563881380489	-0.6622053692529872	-0.751954108260933	0.11270309254020044	-0.30783111356047227	0.0018574514275546893	0.9171871794871128	0.9723300250968597	0.8906708056732028	0.9997433001877312	-0.10210577829157189	0.3340475214232346	-0.14134908997551004	0.5706412731304297	-0.3282242853641177	-0.715742462957509	0.9040708406123104	-0.9042189834578293	-0.5782534300832975	0.9612548615014712	0.9696736112043715	-0.10312816522811254	0.608052440777537	0.7971883029692691	0.18282073234788632
